"Date";"$LRCX";"$NVDA";"$MRK";"$AMAT";"$ASML";"$PDD";"$UBER";"$TSM";"$NVO";"$MSFT"
"2013-09-29";;;14,389201349831271;;;;;35,69611355348343;38,28166497658023;34,577578698519346
"2013-10-26";;12,53103586110985;;5,75309628445865;;;;;;
"2013-12-28";9,267408364212159;;;;;;;;;
"2013-12-30";;;13,526218972134535;;19,97870103783826;;;35,1894948311978;37,683673957784904;33,54547960639076
"2014-01-25";;12,009685230024212;;8,897366477971943;;;;;;
"2014-03-29";12,620289518832717;;;;20,977486579360477;;;;;
"2014-03-30";;;14,17503323706047;;;;;35,61918255364607;37,57089072105991;32,81461840258197
"2014-04-26";;13,188045329632764;;13,849047731013403;;;;;;
"2014-06-28";14,70856415317488;;;;23,59521270750901;;;;;
"2014-06-29";;;13,99540757749713;;;;;36,154326139451804;37,63557097207209;31,968260914629234
"2014-07-26";;14,116297757754669;;14,995452478399274;;;;;;
"2014-09-27";15,608400929221277;;;;24,372210212285516;;;;;
"2014-09-29";;;13,520603598374928;;;;;37,314629465317175;37,545828047346916;29,80055734659308
"2014-10-25";;15,162590359549696;;16,424162257495592;;;;;;
"2014-12-27";15,734576915148502;;;;;;;;;
"2014-12-30";;;13,424248881312591;;21,89505380295365;;;38,783334961094326;37,10560097290724;28,971922615990415
"2015-01-24";;16,211020931225974;;16,664863110053023;;;;;;
"2015-03-28";16,17060285007835;;;;25,42776188943097;;;;;
"2015-03-30";;;12,505435045171264;;;;;39,44308224457216;35,45903932182399;28,165685467704836
"2015-04-25";;16,553911205073994;;16,666666666666664;;;;;;
"2015-06-27";14,983689881870479;;;;26,521764563247984;;;;;
"2015-06-29";;;13,620214166811598;;;;;39,153418132797135;37,29930469357068;19,406924556529173
"2015-07-25";;14,560669456066947;;16,3265306122449;;;;;;
"2015-09-26";16,736835040976963;;;;27,32205663912457;;;;;
"2015-09-29";;;16,05683389915755;;;;;38,29386904925086;38,95557528272029;19,954163820269287
"2015-10-24";;14,979423868312757;;16,6062739414018;;;;;;
"2015-12-26";17,037530422285045;;;;;;;;;
"2015-12-30";;;17,540128614107044;;24,89264242771257;;;37,94116022171497;45,81244730234325;18,573180146224058
"2016-01-30";;14,910179640718562;;15,548812388824945;;;;;;
"2016-03-26";16,424148282374755;;;;;;;;;
"2016-03-30";;;18,18966611654183;;;;;36,8366638929235;43,56597749661176;17,320396841838733
"2016-04-02";;;;;25,03631511115615;;;;;
"2016-04-30";;15,840433772269558;;15,77626764244642;;;;;;
"2016-06-25";18,251368144137174;;;;;;;;;
"2016-06-29";;;18,104147652367914;;;;;37,81485070464925;43,4216369552017;28,608728086534875
"2016-07-02";;;;;24,39978223886125;;;;;
"2016-07-30";;19,47049089906233;;17,2696038803557;;;;;;
"2016-09-24";17,82235650322755;;;;;;;;;
"2016-09-29";;;19,603077154383943;;;;;38,913224902263075;43,526520470994924;29,12527102682761
"2016-10-01";;;;;25,32428221628875;;;;;
"2016-10-29";;23,672205930270447;;19,879907621247114;;;;;;
"2016-12-24";19,69823219766357;;;;;;;;;
"2016-12-30";;;12,178762529203405;;25,577809777312332;-56,69051467325854;-78,62158647594278;39,87463108094694;43,32796564680623;30,484625209800175
"2017-01-28";;27,988422575976845;;21,990545331757556;;;;;;
"2017-03-25";22,223697549014037;;;;;;;;;
"2017-03-30";;;12,795211500413235;;;;;41,17464048583173;43,89754025836135;31,123863099759784
"2017-04-01";;;;;29,66135625024297;;;;;
"2017-04-29";;29,740121983558737;;24,10755679184052;;;;;;
"2017-06-24";23,73623905301225;;;;;;;;;
"2017-06-29";;;14,874422091715605;;;0;;40,684871854309186;44,222804052574894;30,055606755651283
"2017-07-01";;;;;27,744337493189423;;;;;
"2017-07-29";;31,32790028763183;;25,582401730977285;;;;;;
"2017-09-23";25,728855001743355;;;;;;;;;
"2017-09-29";;;7,62737413325294;;;0;;40,18376305438819;44,25120943536142;30,265877537028263
"2017-09-30";;;;;27,55772412304889;;;;;
"2017-10-28";;31,97415329768271;;26,77915362634372;;;;;;
"2017-12-23";26,96158772829516;;;;;;;;;
"2017-12-30";;;15,006729475100942;;27,2205920091044;-33,58362823638419;-51,43721633888049;39,445997696857695;43,83952872081364;30,10765304625854
"2018-01-27";;33,045089561457694;;27,801599999999997;;;;;;
"2018-03-24";27,836532657367048;;;;;;;;;
"2018-03-30";;;12,628606507059544;;;-20,149298386854188;0;39,043465341275784;43,499373717937075;30,563845863241408
"2018-03-31";;;;;26,937176773517795;;;;;
"2018-04-28";;35,97050254916242;;28,19065914275423;;;;;;
"2018-06-23";29,008753093572825;;;;;;;;;
"2018-06-29";;;11,669898206495395;;;-125,2864684371209;0;38,41069283717891;42,9059232809818;31,766944545125046
"2018-06-30";;;;;27,567861129828724;;;;;
"2018-07-28";;37,21478487833628;;27,910517685640666;;;;;;
"2018-09-22";28,471696316105998;;;;;;;;;
"2018-09-29";;;17,52977545591795;;28,264763722035084;-94,51812336402764;0;37,82607754700745;42,24868517862495;32,465667589159835
"2018-10-27";;36,894219932378036;;26,884166417240348;;;;;;
"2018-12-22";28,191714283165005;;;;;;;;;
"2018-12-30";;;19,622168629119972;;27,09521198830409;-82,31516182558066;-29,071216332790183;37,202629325656034;42,249465711654196;32,82485923399657
